Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v;;;;
Pudahuel;90925;0;39,6666;14,5;0,495832;5,5;16,0417;14,9167;79,6664;12,2583;1,36005;;;;
Pudahuel;90926;0;23,5;7,29166;0,408333;1,91667;9,91666;12,3333;;8,44165;2,10239;;;;
Pudahuel;90927;0;15,5;8,79166;0,545832;4,91666;14,5;21,3333;83,1664;7,85;1,61108;;;;
Pudahuel;90928;0;27,2083;10,5833;0,570832;10,75;16,9167;15,75;91;5,93333;1,14773;;;;
Pudahuel;90929;0;45,375;16,5417;0,708332;21,125;22,7083;15,3333;71,9164;8,18332;1,43651;;;;
Pudahuel;90930;0;51,125;17,3333;0,770832;26,375;19,5;14;73;10,0833;0,647103;;;;
Pudahuel;91001;0;59,0833;21,2917;0,466665;22,7083;24,1667;18,5;86,75;9,69997;1,29654;;;;
Pudahuel;91002;0;68,4166;21,75;0,587499;22,375;25,25;20,9583;53,9167;15,1583;0,247059;;;;
Pudahuel;91003;0;84,9583;30,125;1,01666;39,75;30,375;16,2083;70,25;13,8;0,510755;;;;
Pudahuel;91004;0;41,375;13,125;0,412499;2,29166;13,9583;19,125;74,5833;13,5833;1,95916;;;;
Pudahuel;91005;0;38,875;11,5;0,412499;13,1667;19,0417;15,5417;70,6664;10,9917;0,778872;;;;
Pudahuel;91006;0;50,625;13,5417;0,562499;16,75;22,2083;19,9167;74,8333;13,35;1,76243;;;;
Pudahuel;91007;0;66,1666;20,2917;0,612498;26,125;30,4583;29,2083;56,0833;15,3083;0,416429;;;;
Pudahuel;91008;0;59,1666;17,7917;0,604166;13,9167;27,9583;31,9167;49,8333;17,0833;1,36131;;;;
Pudahuel;91009;0;63,2916;22,5833;0,738094;27,7917;22,5833;27,125;65,25;17,2917;0,667214;;;;
Pudahuel;91010;0;20;10,2083;0,408333;3,16666;13,3333;9,875;76,1664;13,225;1,23478;;;;
Pudahuel;91011;0;26,5417;8;0,445833;7,5;10,1667;17,875;73,3333;10,125;2,0244;;;;
Pudahuel;91012;0;38,1666;13,5;0,608333;14;16,4583;21,6667;76,4164;10,475;0,992435;;;;
Pudahuel;91013;0;41,5416;13,75;0,441666;16,2917;15,7083;12,875;69,9164;14,4667;0,896168;;;;
Pudahuel;91014;0;38,5;15,7083;0,266666;5,79166;16,2083;14,8333;86,0833;11,3833;1,72735;;;;
Pudahuel;91015;0;48,6666;18,75;0,424999;20,375;18,6667;14,9583;83,9164;11,4333;0,429207;;;;
Pudahuel;91016;0;40,375;13,9167;0,316666;13,9583;17,4167;17,75;;12,0583;1,77292;;;;
Pudahuel;91017;0;31,9583;10,5;0,266666;5;12,4583;18,875;79,75;11,2833;1,78279;;;;
Pudahuel;91018;0;21,9583;7,66666;0,237499;2,625;10,875;19,6667;90,25;10,275;2,3659;;;;
Pudahuel;91019;0;46,875;14,625;0,429166;18,25;17,875;20,9583;81,5;11,0833;0,336019;;;;
Pudahuel;91020;0;46,4166;12,7083;0,320833;13,8333;16,9583;16,25;51,6667;15,0083;1,72957;;;;
Pudahuel;91021;0;72,875;22,5833;0,695832;39,0416;28,3333;8,29166;58,25;11,1583;0,626183;;;;
Pudahuel;91022;0;67,875;24,25;0,649999;25,5;27,125;11,9583;59,4167;14,4083;0,372834;;;;
Pudahuel;91023;0;33,3333;8,83333;0,479166;15,9583;16,3333;4,20833;63,1667;17,0333;1,34912;;;;
Pudahuel;91024;0;41,3333;15,7083;0,637499;16,3333;21,3333;7,5;85,6664;10,4083;0,669931;;;;
Pudahuel;91025;0;42,4583;15,5;0,499999;4,625;17,0417;23,375;67,9164;13,275;0,335123;;;;
Pudahuel;91026;0;53,25;17,3333;0,658332;23,25;21,8333;25,7083;63,5;14,8167;0,384739;;;;
Pudahuel;91027;0;85,7916;25,3333;0,858332;40,2083;34,3333;5,41666;50,5833;17,325;1,38266;;;;
Pudahuel;91028;0;75,4583;27,5417;0,999999;46,9166;30,4583;29,875;66,8333;16,2667;0,142586;;;;
Pudahuel;91029;0;60;19,5417;0,679165;20,2917;23,75;38;58,0833;20,8417;1,03003;;;;
Pudahuel;91030;0;52,4166;18,4583;0,670832;15,6667;20,4167;27,9583;68,0833;20;1,39193;;;;
Pudahuel;91031;0;43,625;12,9167;0,599998;5,79166;16,7083;22,9583;66,8333;19,4;1,38527;;;;
Pudahuel;91101;0;31,0833;9,66666;0,266666;3,33333;12,7083;14,5417;80,5;14,6417;1,57904;;;;
Pudahuel;91102;0;24,4167;7,16666;0,208333;7,41666;11,9167;5,91666;86,3333;13,975;1,80519;;;;
Pudahuel;91103;0;35,9166;8,33333;0,175;3,91666;12,25;13,5;77,5833;13,05;1,54782;;;;
Pudahuel;91104;0;30,625;7,54166;0,1625;6,70833;12,125;17,375;57,75;10,8167;1,72949;;;;
Pudahuel;91105;0;38,4583;9,625;0,229166;8,79166;12,5;20,5;70,1664;11,6667;1,30196;;;;
Pudahuel;91106;0;32,9166;8,875;0,170833;6;13,0417;15,7917;63,8333;10,9583;1,40668;;;;
Pudahuel;91107;0;32,2083;9;0,208333;3,54166;10,7083;20,5;73,8333;11,3;2,1232;;;;
Pudahuel;91108;0;35,0416;9,95833;0,1875;2,66666;10,0417;19,8333;58,6667;11,1083;2,06134;;;;
Pudahuel;91109;0;35,4166;8,08333;0,229166;6,45833;13,875;15,2083;60,75;11,875;2,35296;;;;
Pudahuel;91110;0;47,25;13,375;0,312499;14,125;17,1667;23,125;52,25;13,1417;2,07276;;;;
Pudahuel;91111;0;54,7916;15,75;0,366666;12,0833;17,7083;25,7083;47,25;15,6417;1,38492;;;;
Pudahuel;91112;0;53,0833;18,0833;0,324999;10,25;16,7083;23,7917;51,6667;16,3917;1,55869;;;;
Pudahuel;91113;0;44,0833;12,5833;0,287499;6,5;14,625;19,3333;49;14,8333;0,69299;;;;
Pudahuel;91114;0;45,625;13,6667;0,458333;7,79166;16,25;24,9167;65,5;13,7917;0,315171;;;;
Pudahuel;91115;0;47,5833;15,7083;0,4625;6,91666;16;35,0416;55,9167;16,2583;0,589509;;;;
Pudahuel;91116;0;52,9583;16,375;0,458333;14,2083;20,1667;23,25;41,4167;18,9417;0,924497;;;;
Pudahuel;91117;0;69,2083;21,5417;0,645832;27,9583;24,5417;3,33333;63,6667;15,9333;1,44873;;;;
Pudahuel;91118;0;58,0416;21,0417;0,599998;30,4167;21;10,2083;77,8333;14,9583;0,319416;;;;
Pudahuel;91119;0;42,7083;12,0833;0,491665;15,9167;18,75;14,1667;83,8333;11,25;0,387278;;;;
Pudahuel;91120;0;68,875;21,8333;0,816666;35,375;28,9167;5,625;69,1664;16;0,950935;;;;
Pudahuel;91121;0;54,0416;18,6667;0,670832;17,2083;19,5417;27,6667;66,9164;15,1917;0,547174;;;;
Pudahuel;91122;0;52,375;19,0833;0,724998;9,33333;22,5833;24,1667;59,8333;16,1167;0,798651;;;;
Pudahuel;91123;0;52,1666;13,0833;0,458333;6,54166;15,5;29,0833;50,5;17,9667;0,908525;;;;
Pudahuel;91124;0;32,0833;9,125;0,454166;5,20833;11,5417;15,4583;38,6667;16,35;1,05103;;;;
Pudahuel;91125;0;35,5416;11;0,524999;7,58333;14,3333;15,5;83,75;15,0833;1,80383;;;;
Pudahuel;91126;0;40,5416;14,4583;0,545832;7,25;15,625;27,75;70,8333;17,0166;1,75984;;;;
Pudahuel;91127;0;49,9166;16,0417;0,583332;11,625;17,2917;26,3478;60,5833;16,05;0,305871;;;;
Pudahuel;91128;0;43,375;13,6667;0,587499;5,375;13,2917;24,375;62,4167;16,3917;1,23165;;;;
Pudahuel;91129;0;37,375;11,8333;0,562499;4,45833;12,5417;15,375;48,3333;14,4833;1,02471;;;;
Pudahuel;91130;0;35,0416;10,3333;0,574999;5,66666;13,1667;22,7083;64,5833;15,8583;1,13149;;;;
Pudahuel;91201;0;47,5416;14,4583;0,1625;7,5;12,9167;19,7917;39,9167;16,4667;1,85153;;;;
Pudahuel;91202;0;50,4166;15,5417;0,274999;6,45833;15,0417;27;56,7273;16,0083;0,895321;;;;
Pudahuel;91203;0;56,7083;17,375;0,291666;11,5833;19,6667;32,5833;44,75;19,725;2,00265;;;;
Pudahuel;91204;0;53,9166;17,875;0,270833;6,375;13,75;23,625;51;18,3583;1,68796;;;;
Pudahuel;91205;0;42,5833;16;0,266666;3,5;11,375;23,2083;91;11,2333;2,81627;;;;
Pudahuel;91206;0;37,9166;12,875;0,349999;4,91666;11,25;26,25;66,9164;16,1917;0,975196;;;;
Pudahuel;91207;0;39,75;11,4167;0,291666;3,91666;9,91666;16,4583;59,9167;13,3833;2,32744;;;;
Pudahuel;91208;0;36,25;11,5417;0,358333;3,125;9,91666;21,3333;;;;;;;
Pudahuel;91209;0;41,4166;15,6667;0,437499;6,375;14,2917;25,0833;;;;;;;
Pudahuel;91210;0;37,1818;18,5417;0,4;5,41666;12,25;24,125;;;;;;;
Pudahuel;91211;0;42,1666;18,2917;0,412499;6,79166;14,5;25;;;;;;;
Pudahuel;91212;0;49,2083;20;0,483332;6,125;17,25;35,125;;;;;;;
Pudahuel;91213;0;44,9166;17,8333;0,474999;4,29166;13,7083;34,625;;;;;;;
Pudahuel;91214;0;48,5;21,2083;0,458333;4,04166;14,4583;30,625;;;;;;;
Pudahuel;91215;0;56,5416;24,625;0,658332;9,375;18,75;31,625;;;;;;;
Pudahuel;91216;0;51,0416;20,0833;0,608332;11,625;18,75;35,4761;;;;;;;
Pudahuel;91217;0;50,3333;18,3333;0,595832;9,79166;15,7917;30;;;;;;;
Pudahuel;91218;0;44,2916;14;0,370832;6,04166;14,0417;22,7083;;;;;;;
Pudahuel;91219;0;47,25;17,375;0,399999;7,125;16;21,375;;;;;;;
Pudahuel;91220;0;43,4583;16,5417;0,391666;4;13,375;33,5416;;;;;;;
Pudahuel;91221;0;181,667;14,9167;0,3125;8,75;14,5417;28,625;;;;;;;
Pudahuel;91222;0;38,4166;13,6667;0,341666;6,83333;12,4583;27,125;38,3333;19,3;2,08185;;;;
Pudahuel;91223;0;60;35,25;0,408332;8,625;15,8333;29,2083;29,1667;17,5667;0,831607;;;;
Pudahuel;91224;0;60,2083;33,9583;0,483332;10,8333;16,3333;35,0833;47,9167;17,2167;1,30656;;;;
Pudahuel;91225;0;40,9583;13,7083;0,412499;8,20833;11,875;26,5417;53;20,5;1,27098;;;;
Pudahuel;91226;0;32,625;11,75;0,262499;3,625;9,75;21,5417;17,9167;18,825;1,48512;;;;
Pudahuel;91227;0;37,5416;13,75;0,254166;3,04166;9,66666;26,7917;57,3333;19,3583;1,23878;;;;
Pudahuel;91228;0;28,3333;12,9167;0,25;4,58333;8,16666;18,7083;50,3333;16,4333;2,21205;;;;
Pudahuel;91229;0;30,625;11,6667;0,275;6,70833;10,625;20,4583;80,0833;15,9167;1,2664;;;;
Pudahuel;91230;0;44,75;19,75;0,366666;8,5;13,0833;26,6667;58,0833;17,5083;1,60616;;;;
Pudahuel;91231;0;64,875;43,9583;0,545832;8,33333;12,7083;23,7917;49;17,6667;1,66704;;;;
Pudahuel;100101;0;29,1667;11,0417;0,441666;4,625;10,2917;24,625;73,1665;16,075;2,008;;;;
Pudahuel;100102;0;38,8333;15,125;0,429166;5,875;12,5;32,7916;52;21,3833;1,83;;;;
Pudahuel;100103;0;35,125;14,125;0,324999;2,79166;8,66666;24,5833;54,6666;17,8666;2,071;;;;
Pudahuel;100104;0;31,6667;11,0833;0,354166;4,25;9,5;24,8333;;16,0583;2,428;;;;
Pudahuel;100105;0;31,4167;11,625;0,370833;6,375;10,8333;21,2083;;17,2333;1,483;;;;
Pudahuel;100106;0;35,9166;12,7917;0,399999;4,41666;11,875;24,1667;;19,6166;1,062;;;;
Pudahuel;100107;0;56;28,5;0,477272;7,41666;16,5;27,625;;19,8416;1,498;;;;
Pudahuel;100108;0;61,1666;29,0417;0,458333;9,75;18,7917;30,5;;18,5916;0,9142;;;;
Pudahuel;100109;0;65;32,375;0,512499;7,20833;19,375;36,2083;;20,1833;1,604;;;;
Pudahuel;100110;0;49,9166;22,7917;0,508332;8,125;14,25;33,375;;20,4833;0,7592;;;;
Pudahuel;100111;0;38,875;12,625;0,254166;8,70833;11,6667;18,375;;17,9583;1,119;;;;
Pudahuel;100112;0;46,625;22,2083;0,424999;9,875;16,0833;24,5;;14,4417;0,7376;;;;
Pudahuel;100113;0;57,9166;25,1667;0,4;13,75;19,7083;33,6666;;18,6333;0,7541;;;;
Pudahuel;100114;0;74,625;26,6667;0,474999;10,7083;19,8333;39,0416;;20,975;1,163;;;;
Pudahuel;100115;0;65,0833;29,5417;0,366666;5,20833;18,6667;36,9583;;17,6166;1,401;;;;
Pudahuel;100116;0;55,0833;26,2083;0,445833;5,33333;15,875;36,125;;18,3;1,768;;;;
Pudahuel;100117;0;47,7083;21;0,387499;3,66666;15,1667;34,125;;19,4083;1,054;;;;
Pudahuel;100118;0;33,625;12,25;0,345833;7,54166;13,4167;16,0833;;19,2;1,745;;;;
Pudahuel;100119;0;43,2609;15,625;0,391666;9,875;17,5417;28,4167;;18,1416;0,7846;;;;
Pudahuel;100120;0;63,5833;25,4167;0,545832;14,8333;21,2083;38,4583;;21,3666;0,6602;;;;
Pudahuel;100121;0;68,0416;26,2917;0,508332;10,1667;21,0417;42,625;;24,8;1,525;;;;
Pudahuel;100122;0;54,8333;20,875;0,474999;14,3333;18,875;35,5416;;21,85;1,148;;;;
Pudahuel;100123;0;71,25;34,4583;0,512499;6,04166;17,2083;35,0833;;21,3167;0,8121;;;;
Pudahuel;100124;0;53,1666;23,0417;0,408333;2,375;12,6667;34,2916;;18,5667;1,286;;;;
Pudahuel;100125;0;52,2083;21,0417;0,429166;6,625;15,2083;29,1667;;20,1;1,436;;;;
Pudahuel;100126;0;44,9166;19,625;0,416666;6,625;14,7917;25,9583;;20,4;1,078;;;;
Pudahuel;100127;0;59,9166;25,0833;0,504166;8,33333;17,9167;41,2083;;21,25;0,4843;;;;
Pudahuel;100128;0;58,2083;20,9583;0,437499;10,875;16,75;28,375;;21,95;1,673;;;;
Pudahuel;100129;0;42,1666;16,375;0,429166;10,75;14,875;24,1667;;18,5833;1,791;;;;
Pudahuel;100130;0;45,5416;17,4167;0,383332;8,375;16,1667;28,1667;;21,1917;1,045;;;;
Pudahuel;100131;0;48,7083;19,4167;0,533332;7,95833;17,1667;34,8333;;20,8333;1,039;;;;
Pudahuel;100201;0;52,7916;19,8333;0,449999;16,5833;18,1667;31,625;;21,0916;1,487;;;;
Pudahuel;100202;0;43,0454;13,75;0,25;9,08694;11,0435;24,125;;18,25;1,928;;;;
Pudahuel;100203;0;36,9583;10,9167;0,108333;6,5;9,20833;20,8333;;14,5083;2,146;;;;
Pudahuel;100204;0;42,7916;14,4583;0,1125;5,875;10,6667;24,75;;18,15;1,416;;;;
Pudahuel;100205;0;49,7916;17,25;0,141666;6,75;11,5833;24,625;;18,5417;1,176;;;;
Pudahuel;100206;0;36,1666;12,75;0,191666;4,45833;8,125;25,6667;;15,85;2,178;;;;
Pudahuel;100207;0;33,9583;12,9583;0,195833;5,79166;9,54166;22,0417;;16,075;1,109;;;;
Pudahuel;100208;0;38;12,7083;0,2125;10,7083;10,6667;26,5417;;18,9666;2,762;;;;
Pudahuel;100209;0;49,6666;17,0417;0,1875;9,54166;12,625;29,8333;;21,6667;1,36;;;;
Pudahuel;100210;0;54,7916;20,2917;0,245833;15,7083;13,7083;32,6666;;21,3167;0,3715;;;;
Pudahuel;100211;0;51,4583;19,4167;0,1625;7,625;11,9167;24,2917;;20,1166;1,474;;;;
Pudahuel;100212;0;55,8333;22,375;0,204166;7,375;14,125;30,9167;;17,5166;0,8388;;;;
Pudahuel;100213;0;57,375;23,25;0,283333;8,91666;16,625;31,25;;20,2333;0,3899;;;;
Pudahuel;100214;0;52,7083;19,5417;0,299999;9,70833;12;29,375;;21,8583;0,8742;;;;
Pudahuel;100215;0;47,625;18,3333;0,204166;9,04166;12,2917;29,375;;17,6083;1,497;;;;
Pudahuel;100216;0;50,2916;18,7917;0,183333;11,6667;12,75;25,9167;;19,2083;1,559;;;;
Pudahuel;100217;0;49,8333;17,9583;0,183333;8,33333;13,3333;24,0417;;17,2166;0,9372;;;;
Pudahuel;100218;0;46,4166;16,9583;0,241666;18,5;11,2083;20,75;;16,975;0,4265;;;;
Pudahuel;100219;0;34,9583;12,5417;0,220833;8,54166;9,83333;24,7917;;16,875;2,226;;;;
Pudahuel;100220;0;47,7916;19;0,2125;4,625;11,75;33,5;;20,1333;1,172;;;;
Pudahuel;100221;0;41,1666;15,1667;0,225;3,66666;9,08333;26,375;;19,6;0,5883;;;;
Pudahuel;100222;0;32,875;13,0833;0,2;4,66666;10,125;17,7917;;13,5333;2,103;;;;
Pudahuel;100223;0;49,7083;19,2083;0,316666;17,0833;13,6667;26,5;;14,5166;0,722;;;;
Pudahuel;100224;0;57,0833;21,5;0,287499;12,5;13,75;27,6667;;18,05;0,3285;;;;
Pudahuel;100225;0;43,2916;14,625;0,229166;4,29166;9,16666;13,875;;14,7917;2,255;;;;
Pudahuel;100226;0;45,125;17,9583;0,279166;7,33333;12,0417;19,3333;;16,5833;1,358;;;;
Pudahuel;100227;0;;;;;;32,5909;;17,55;0,2939;;;;
Pudahuel;100228;0;;;;;;29,5417;;;;;;;
Pudahuel;100301;0;;;;;;22,2917;;;;;;;
Pudahuel;100302;0;;;;;;16,9167;;;;;;;
Pudahuel;100303;0;;;;;;19,7917;;;;;;;
Pudahuel;100304;0;;;;;;20,875;;13,65;;;;;
Pudahuel;100305;0;28,6667;2,33333;;;;27,7083;;18,6333;;;;;
Pudahuel;100306;0;72,5416;4,98389;0,558332;14,2917;14,25;37,0416;;20,9833;0,2825;;;;
Pudahuel;100307;0;43,8333;5,36584;0,3375;2,95833;8,41666;17,7083;;16,9;1,888;;;;
Pudahuel;100308;0;44,875;5,13162;0,341666;9,75;8,79166;22,0417;;15,1083;2,249;;;;
Pudahuel;100309;0;79,5238;5,82986;0,379166;15;15,7273;30,5;;18,4833;1,204;;;;
Pudahuel;100310;0;68,75;19,25;0,25;14,625;14,9583;28,5;;19,675;1,023;;;;
Pudahuel;100311;0;57,1666;17,8333;0,204166;7,45833;10,4583;23,7083;;15,475;2,092;;;;
Pudahuel;100312;0;58,375;20,25;0,191666;3,41666;11,8333;18,8333;;14,7083;1,673;;;;
Pudahuel;100313;0;56,2708;20,5833;0,262499;7,625;13,7083;25,0833;;15,8333;1,298;;;;
Pudahuel;100314;0;45,025;19,7727;0,23913;3,3913;12,913;26,9565;;15,05;1,384;;;;
Pudahuel;100315;0;71,5;25,4583;0,395833;15,625;17,375;27,3333;;17,675;0,1;;;;
Pudahuel;100316;0;52,75;17,8333;0,2375;6,125;12,4167;21,1667;;17,7166;1,116;;;;
Pudahuel;100317;0;47,8333;15,4583;0,295833;2,5;10,9167;18,2083;;14,775;1,517;;;;
Pudahuel;100318;0;42,2778;9,7361;0,304166;12,375;12,4583;21,125;;14,8833;1,639;;;;
Pudahuel;100319;0;59,8333;21,4167;0,4;17,25;16,625;26,3333;;15,575;1,093;;;;
Pudahuel;100320;0;53,5833;15,2917;0,308333;10,875;12,4583;25,3333;;18,0333;0,4783;;;;
Pudahuel;100321;0;26,25;7,875;0,220833;4,25;8,16666;17,2917;;16,15;1,793;;;;
Pudahuel;100322;0;50,9583;15,6667;0,266666;16,125;12,4167;15,2917;;15,85;1,714;;;;
Pudahuel;100323;0;69,5833;21,1667;0,454166;28,7083;18,5;22,9583;;15,9666;0,5475;;;;
Pudahuel;100324;0;93,3333;28,7917;0,704165;38,5;26,9167;31,2917;;17,6917;0,4698;;;;
Pudahuel;100325;0;89,0833;30,625;0,916666;56,4583;21,7083;31,7917;;18,8167;0,2081;;;;
Pudahuel;100326;0;69,875;21,5417;0,554166;19,6667;16,7083;24,5;;18,475;1,499;;;;
Pudahuel;100327;0;82,75;30,0417;0,695832;24,5;17,7083;29,2917;;18,1583;1,195;;;;
Pudahuel;100328;0;54,4583;20,4583;0,566666;8,58333;14,3333;33,25;;17,3083;0,8322;;;;
Pudahuel;100329;0;79,4761;28,0476;0,649999;23,1818;18,5;32,4583;;17,8083;0,6322;;;;
Pudahuel;100330;0;97,7;35,2857;0,763635;26,2727;21,5909;27,5833;;;;;;;
Pudahuel;100331;0;76,3333;29,25;0,604165;11,125;17,125;22,9167;;18,9083;0,628;;;;
Pudahuel;100401;0;52,2083;17,875;0,345832;17,625;14,2917;11,7917;;15,4167;1,142;;;;
Pudahuel;100402;0;60,9166;19,25;0,391666;15,125;15,9167;25,875;;16,2166;0,677;;;;
Pudahuel;100403;0;70,7916;22,5833;0,566666;24,2917;17,75;28,5;;16,4583;1,286;;;;
Pudahuel;100404;0;85,5833;30,4167;0,874999;40,6666;17,625;33,2916;;15,9333;0,4088;;;;
Pudahuel;100405;0;78,9047;24,8095;0,470833;24,875;19,2083;23,1667;;16,15;0,2831;;;;
Pudahuel;100406;0;45,0416;17,5833;0,266666;5,33333;13,75;8,25;;13,3083;1,112;;;;
Pudahuel;100407;0;71,2083;26,2273;0,458333;13;21,5;17,625;;12,6333;1,301;;;;
Pudahuel;100408;0;82,5;31;0,583332;19,6667;23,75;23,4583;;14,775;0,7103;;;;
Pudahuel;100409;0;60,7083;28,5417;0,429166;6,5;17,75;19,2083;;12,7583;1,095;;;;
Pudahuel;100410;0;61,7916;27,0417;0,495833;11;18,0833;20,2917;;11,0583;1,14;;;;
Pudahuel;100411;0;87,9166;36,625;0,929165;26,5;20,8333;29,7083;;13,725;0,4181;;;;
Pudahuel;100412;0;76,6666;25,0417;0,704165;34,0833;20,75;18,2917;;15,8833;0,7388;;;;
Pudahuel;100413;0;91,5;30,2083;0,562499;28,2083;24;17,2917;;14,1333;0,2908;;;;
Pudahuel;100414;0;103;33,125;0,837499;51;26,5417;20,7083;;13,3417;0,3842;;;;
Pudahuel;100415;0;98,25;36,9583;0,795833;53,9166;23,625;22,7083;;13,3667;0,6648;;;;
Pudahuel;100416;0;61,375;29,125;0,829165;45,5416;17,625;2,875;;11,0083;1,748;;;;
Pudahuel;100417;0;62,5833;30,2083;0,970832;54,375;16,2917;13,4583;;12,075;0,3193;;;;
Pudahuel;100418;0;40,125;14,0833;0,529165;12,8333;13,9167;8,625;;13,975;0,2041;;;;
Pudahuel;100419;0;48,2916;15,5;0,491666;19;15,75;10;;14,8916;0,5439;;;;
Pudahuel;100420;0;78,1666;24,375;0,737498;43,1666;21,9583;2,91666;;14,1083;1,971;;;;
Pudahuel;100421;0;85,875;33,7826;1,2619;90,0833;21,8333;11,8333;;10,6333;0,1001;;;;
Pudahuel;100422;0;76,7083;25,2917;0,691303;35,125;22,25;12,1667;;11,0333;0,3536;;;;
Pudahuel;100423;0;86,0833;32;0,854166;75,375;25,2917;12,1667;;10,7666;0,1904;;;;
Pudahuel;100424;0;44,375;15,0833;0,441666;7,91666;16,0833;9,08333;;11;0,9752;;;;
Pudahuel;100425;0;64,2916;30,2917;0,637499;17,9583;19,0833;17,0417;;8,66666;0,8254;;;;
Pudahuel;100426;0;111,454;43,6818;0,995831;63,4583;29,5417;8,625;;;0,1;;;;
Pudahuel;100427;0;115,5;49,75;1,0875;86,7083;28,9583;12,2083;;8,71666;0,1;;;;
Pudahuel;100428;0;134,292;54,3333;1,57916;93,3333;32,5416;16,25;;10,1333;0,372;;;;
Pudahuel;100429;0;171,875;72,25;2,36666;129,458;45,9166;12,7083;;9,42499;0,1;;;;
Pudahuel;100430;0;157,833;65,0833;1,80833;122,542;39,875;17,4583;;11,725;0,3426;;;;
Pudahuel;100501;0;170;76,375;1,775;80,375;38,9166;24,9167;;10,1917;0,4738;;;;
Pudahuel;100502;0;73,7083;26,125;1,07083;42,375;22;8,625;;15,1667;2,128;;;;
Pudahuel;100503;0;107,667;39,2083;1,67916;130,625;28,6667;13,25;;12,675;0,1;;;;
Pudahuel;100504;0;103,958;37;1,18333;96,5833;29,5;13,3333;;14,6583;0,3959;;;;
Pudahuel;100505;0;48,4583;19,2083;0,441666;13,25;17,875;4,29166;;10,75;2,233;;;;
Pudahuel;100506;0;38,125;16,2727;0,533332;31,9167;20,0833;7,04166;;12,375;0,7238;;;;
Pudahuel;100507;0;92,875;38,9583;1,26666;82,375;25,2083;9,125;;10,25;0,1894;;;;
Pudahuel;100508;0;215,083;111,1;3,425;208,708;38,4166;11,7917;80,25;10,8916;0,1751;;;;
Pudahuel;100509;0;217,125;112,25;5,33649;288,833;48,5;19,875;79,4165;11,2417;0,2471;;;;
Pudahuel;100510;0;147,273;57,2916;2,46315;179,667;46,0416;16,8333;55,6666;13,1667;0,4896;;;;
Pudahuel;100511;0;128,542;57,625;1,8375;146,917;41,5833;14,8333;74,5833;12,5917;1,077;;;;
Pudahuel;100512;0;118,083;54,0416;0,708332;68,25;39,625;16,2917;87,9165;10,375;0,1309;;;;
Pudahuel;100513;0;102,958;48,4583;0,812499;39;27,6087;4,08333;75,4165;12,7583;2,514;;;;
Pudahuel;100514;0;45,9166;33;0,633331;19,9167;19,2917;5,58333;84,9165;11,9667;2,469;;;;
Pudahuel;100515;0;49,0833;23,5417;1,00417;45,9583;17,375;8,33333;86,8333;10,3416;0,5023;;;;
Pudahuel;100516;0;60,1666;27,625;1,06667;57,75;17,4167;7,20833;91,6665;11,0333;0,4921;;;;
Pudahuel;100517;0;56,826;22,6364;0,874999;44,5;19,0417;6,79166;73,8333;10,7583;0,2328;;;;
Pudahuel;100518;0;83,4166;39,6666;1,225;90,3333;22,0417;4,75;92,25;8,19165;0,1;;;;
Pudahuel;100519;0;124,042;60,625;1,69166;143,375;30,9167;6,91666;92;9,19997;0,5916;;;;
Pudahuel;100520;0;134,625;67,3333;1,84166;151,5;36,7083;7,91666;83,0833;9,44997;0,651;;;;
Pudahuel;100521;0;109,083;62,25;1,725;98,9166;30,125;3,375;81,4165;10,95;0,2435;;;;
Pudahuel;100522;0;32,7083;22,3333;0,462499;4,45833;13,2083;8,20833;99,6665;6,8;0,9602;;;;
Pudahuel;100523;0;26,1667;13,75;0,616666;25,0417;14,8333;11,8333;91,6665;7,86665;1,112;;;;
Pudahuel;100524;0;65,875;29,375;0,824999;58,625;21,4583;5,54166;92,8333;5,425;0,3074;;;;
Pudahuel;100525;0;129,708;62,25;1,85;132,375;30,2917;2,33333;86;6,91666;0,2957;;;;
Pudahuel;100526;0;125,25;65;1,64583;127,875;35,75;3,625;86,3333;8,74997;0,4472;;;;
Pudahuel;100527;0;129,375;68,3333;2,65454;144,792;34,4166;5,375;89,0833;8,63332;0,2907;;;;
Pudahuel;100528;0;72,7083;45,7083;1,48333;88,4166;24;3,875;83;10,3167;0,3103;;;;
Pudahuel;100529;0;37,2916;30,0417;1,00833;39,7083;20,5833;5,83333;92,9165;11,1333;0,4055;;;;
Pudahuel;100530;0;81,25;40,125;1,96667;92,4166;19,2917;7,5;4,925;;0,3806;;;;
Pudahuel;100531;0;132;59,8333;2,72141;183;29,2917;6,75;91,3333;8,84166;0,1529;;;;
Pudahuel;100601;0;100,682;54,8636;1,62857;130,619;27,7143;3,83333;83,4165;9,94997;0,7808;;;;
Pudahuel;100602;0;64,3333;42;0,724998;25,9583;33,625;1,08333;81,6665;8,43332;0,6331;;;;
Pudahuel;100603;0;91,375;50;0,995831;92,9047;34,5714;3,16666;88,5;9,39998;0,2932;;;;
Pudahuel;100604;0;177,042;89;2,325;165,333;31,7917;4,54166;90,5;6,86665;0,9388;;;;
Pudahuel;100605;0;194,917;110,667;;234,125;36,4583;5,79166;83,5833;7,38332;0,3321;;;;
Pudahuel;100606;0;139,083;82,9166;3,00833;165,375;27,75;8,08333;77,4165;8,45;0,5501;;;;
