Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v
Pudahuel;980712;0;775,416;;0,849998;;;130,833;;;
Pudahuel;980713;0;786,666;;0,804166;;;8,125;;;
Pudahuel;980714;0;887,083;;0,979166;;;866,666;;;
Pudahuel;980715;0;146,792;;217,083;;;545,833;;;
Pudahuel;980716;0;994,166;;1,375;;;295,833;;;
Pudahuel;980717;0;124,208;;132,916;;;779,166;;;
Pudahuel;980718;0;186,708;;32,375;;;15,125;;;
Pudahuel;980719;0;128,708;;364,166;;;18,375;;;
Pudahuel;980720;0;101,25;;1,25;;;117,917;;;
Pudahuel;980721;0;92;;117,143;;;102,917;;;
Pudahuel;980722;0;;;11,125;;;154,167;;;
Pudahuel;980723;0;;;110,416;;;629,166;;;
Pudahuel;980724;0;109,458;;197,083;;;13,375;;;
Pudahuel;980725;0;159,125;;256,666;;;179,583;;;
Pudahuel;980726;0;145,625;;282,916;;;10,25;;;
Pudahuel;980727;0;173,583;;262,916;;;458,333;;;
Pudahuel;980728;0;153,375;;3;;;136,667;;;
Pudahuel;980729;0;137,217;;3,325;;;180,833;;;
Pudahuel;980730;0;76;;0,724999;;;529,166;;;
Pudahuel;980731;0;149,167;;210,434;;;183,333;;;
Pudahuel;980801;0;207,905;;351,428;;;280,833;;;
Pudahuel;980802;0;138,292;;214,166;;;222,917;;;
Pudahuel;980803;0;981,578;;0,739999;;;100,417;;;
Pudahuel;980804;0;151,375;;156,667;;;17,75;;;
Pudahuel;980805;0;134,25;;134,286;;;139,583;;;
Pudahuel;980806;0;99,75;;1,375;;;119,583;;;
Pudahuel;980807;0;53,25;;0,25;;;13,125;;;
Pudahuel;980808;0;850,833;;112,917;;;139,167;;;
Pudahuel;980809;0;78;;120,416;;;169,167;;;
Pudahuel;980810;0;66;;0,820832;;;144,167;;;
Pudahuel;980811;0;118,5;;1,4;;;151,667;;;
Pudahuel;980812;0;120,375;;17,625;;;9,375;;;
Pudahuel;980813;0;121,25;;13,625;;;170,833;;;
Pudahuel;980814;0;107,875;;117,083;;;177,917;;;
Pudahuel;980815;0;158,458;;156,667;;;733,333;;;
Pudahuel;980816;0;128,5;;19,625;;;142,083;;;
Pudahuel;980817;0;776,666;;0,799998;;;18,375;;;
Pudahuel;980818;0;869,166;;0,929166;;;9,25;;;
Pudahuel;980819;0;649,166;;0,520832;;;16,125;;;
Pudahuel;980820;0;111,583;;0,987499;;;195,417;;;
Pudahuel;980821;0;123,458;;155,833;;;22,75;;;
Pudahuel;980822;0;719,583;;0,637499;;;18,5;;;
Pudahuel;980823;0;64,25;;0,516665;;;228,333;;;
Pudahuel;980824;0;465,416;;;;;14,375;;;
Pudahuel;980825;0;958,333;;;;;17,375;;;
Pudahuel;980826;0;112,583;;;;;23,25;;;
Pudahuel;980827;0;105,167;;;;;30,375;;;
Pudahuel;980828;0;104,625;;;;;28,75;;;
Pudahuel;980829;0;239,5;;;;;351,666;;;
Pudahuel;980830;0;159,875;;;;;322,916;;;
Pudahuel;980831;0;78,5;;;;;172,083;;;
Pudahuel;980901;0;529,166;;;;;841,666;;;
Pudahuel;980902;0;;;;;;169,167;;;
Pudahuel;980903;0;;;;;;169,167;;;
Pudahuel;980904;0;880,833;;0,645832;;;191,667;;;
Pudahuel;980905;0;126,25;;1,075;;;25;;;
Pudahuel;980906;0;74;;0,845832;;;716,666;;;
Pudahuel;980907;0;708,333;;0,966666;;;175,417;;;
Pudahuel;980908;0;98,625;;0,799999;;;134,583;;;
Pudahuel;980909;0;171,833;;1,6;;;155,833;;;
Pudahuel;980910;0;82,25;;0,916665;;;3,875;;;
Pudahuel;980911;0;49;;0,981817;;;608,333;;;
Pudahuel;980912;0;;;;;;10,5;;;
Pudahuel;980913;0;107;;222,083;;;198,333;;;
Pudahuel;980914;0;111,667;;170,416;;;292,917;;;
Pudahuel;980915;0;121,25;;120,833;;;35,25;;;
Pudahuel;980916;0;622,916;;0,370833;;;241,667;;;
Pudahuel;980917;0;616,666;;0,412499;;;122,083;;;
Pudahuel;980918;0;110,208;;153,333;;;27,5;;;
Pudahuel;980919;0;928,333;;0,962499;;;28,625;;;
Pudahuel;980920;0;;;159,583;;;32,875;;;
Pudahuel;980921;0;;;0,745832;;;29,25;;;
Pudahuel;980922;0;485,833;;0,308332;;;168,333;;;
Pudahuel;980923;0;564,166;;0,420833;;;20,75;;;
Pudahuel;980924;0;731,666;;0,604165;;;239,167;;;
Pudahuel;980925;0;548,333;;0,341666;;;666,666;;;
Pudahuel;980926;0;382,916;;0,358333;;;225,833;;;
Pudahuel;980927;0;679,583;;0,833332;;;23,25;;;
Pudahuel;980928;0;742,083;;0,495832;;;21;;;
Pudahuel;980929;0;950,416;;0,841665;;;299,583;;;
Pudahuel;980930;0;879,166;;0,504166;;;28,25;;;
Pudahuel;981001;0;997,083;;0,616665;;;37,5;;;
Pudahuel;981002;0;102,417;;0,587499;;;389,583;;;
Pudahuel;981003;0;683,333;;0,254166;;;22,625;;;
Pudahuel;981004;0;699,583;;0,395833;;;27,75;;;
Pudahuel;981005;0;94,375;;0,416666;;;288,333;;;
Pudahuel;981006;0;;;0,277777;;;286,667;;;
Pudahuel;981007;0;87,625;;0,329166;;;320,416;;;
Pudahuel;981008;0;105,833;;0,466666;;;37,125;;;
Pudahuel;981009;0;589,166;;0,1875;;;222,917;;;
Pudahuel;981010;0;662,083;;0,25;;;35,375;;;
Pudahuel;981011;0;748,333;;0,437499;;;377,083;;;
Pudahuel;981012;0;665,833;;0,254166;;;205,833;;;
Pudahuel;981013;0;724,583;;0,25;;;261,667;;;
Pudahuel;981014;0;937,916;;0,424999;;;337,083;;;
Pudahuel;981015;0;100,583;;0,483333;;;274,167;;;
Pudahuel;981016;0;86,75;;0,354166;;;32,875;;;
Pudahuel;981017;0;104,375;;0,595832;;;374,166;;;
Pudahuel;981018;0;901,666;;0,470832;;;34,625;;;
Pudahuel;981019;0;707,916;;0,204166;;;270,417;;;
Pudahuel;981020;0;934,166;;0,424999;;;317,083;;;
Pudahuel;981021;0;97;;0,454166;;;299,583;;;
Pudahuel;981022;0;622,083;;0,179166;;;220,417;;;
Pudahuel;981023;0;782,083;;0,354166;;;313,333;;;
Pudahuel;981024;0;66,5;;0,25;;;232,083;;;
Pudahuel;981025;0;686,666;;0,329166;;;30,125;;;
Pudahuel;981026;0;807,083;;0,291666;;;297,083;;;
Pudahuel;981027;0;794,166;;0,470832;;;373,333;;;
Pudahuel;981028;0;894,166;;0,237499;;;35,375;;;
Pudahuel;981029;0;106,042;;0,429166;;;345,833;;;
Pudahuel;981030;0;95,5;;0,362499;;;345,416;;;
Pudahuel;981031;0;833,333;;0,279166;;;322,083;;;
Pudahuel;981101;0;844,166;;0,216666;;;334,166;;;
Pudahuel;981102;0;666,666;;0,266666;;;30,75;;;
Pudahuel;981103;0;788,333;;0,1875;;;280,417;;;
Pudahuel;981104;0;799,166;;0,308333;;;31,75;;;
Pudahuel;981105;0;769,583;;0,166667;;;19;;;
Pudahuel;981106;0;69,625;;0,191666;;;239,583;;;
Pudahuel;981107;0;559,583;;0,179166;;;251,667;;;
Pudahuel;981108;0;505,833;;0,241666;;;248,333;;;
Pudahuel;981109;0;650,416;;0,174999;;;259,583;;;
Pudahuel;981110;0;501,666;;0,15;;;211,667;;;
Pudahuel;981111;0;623,043;;0,186956;;;28,625;;;
Pudahuel;981112;0;648,571;;0,195454;;;335,833;;;
Pudahuel;981113;0;76,619;;0,186363;;;254,091;;;
Pudahuel;981114;0;72,1;;0,272727;;;29,375;;;
Pudahuel;981115;0;873,043;;0,243478;;;249,583;;;
Pudahuel;981116;0;677,916;;0,204166;;;22,625;;;
Pudahuel;981117;0;108,4;;0,322727;;;41,6;;;
Pudahuel;981118;0;86,25;;0,186363;;;290,526;;;
Pudahuel;981119;0;737,999;;0,168181;;;31,619;;;
Pudahuel;981120;0;908,947;;0,19;;;32;;;
Pudahuel;981121;0;79,5;;0,240909;;;343,182;;;
Pudahuel;981122;0;934,583;;0,633332;;;337,083;;;
Pudahuel;981123;0;95,45;;0,109091;;;22,7;;;
Pudahuel;981124;0;642,727;;0,126087;;;227,083;;;
Pudahuel;981125;0;78,25;;0,183333;;;30,625;;;
Pudahuel;981126;0;79,25;;0,225;;;386,666;;;
Pudahuel;981127;0;90,25;;0,170833;;;243,333;;;
Pudahuel;981128;0;671,666;;0,224999;;;282,083;;;
Pudahuel;981129;0;620,416;;0,175;;;320,833;;;
Pudahuel;981130;0;865,652;;0,1375;;;280,417;;;
Pudahuel;981201;0;694,166;;0,195833;;;294,167;;;
Pudahuel;981202;0;103,875;;0,375;;;38,5;;;
Pudahuel;981203;0;88,625;;0,204166;;;367,916;;;
Pudahuel;981204;0;84,375;;0,345833;;;348,333;;;
Pudahuel;981205;0;99,25;;0,554166;;;437,916;;;
Pudahuel;981206;0;775,416;;0,208333;;;263,333;;;
Pudahuel;981207;0;873,333;;0,2375;;;249,167;;;
Pudahuel;981208;0;987,083;;0,245833;;;256,667;;;
Pudahuel;981209;0;107,375;;0,329166;;;39,75;;;
Pudahuel;981210;0;903,333;;0,191666;;;309,583;;;
Pudahuel;981211;0;830,833;;0,2125;;;266,667;;;
Pudahuel;981212;0;711,666;;0,179166;;;214,167;;;
Pudahuel;981213;0;607,916;;0,441666;;;294,583;;;
Pudahuel;981214;0;772,916;;0,154166;;;29,375;;;
Pudahuel;981215;0;104,792;;0,1875;;;251,667;;;
Pudahuel;981216;0;717,618;;0,178261;;;289,583;;;
Pudahuel;981217;0;867,083;;0,245833;;;319,583;;;
Pudahuel;981218;0;78,125;;0,179166;;;29,75;;;
Pudahuel;981219;0;667,916;;0,241666;;;275,833;;;
Pudahuel;981220;0;69,625;;0,158333;;;202,917;;;
Pudahuel;981221;0;95,125;;0,320833;;;294,167;;;
Pudahuel;981222;0;128,333;;0,562499;;;379,166;;;
Pudahuel;981223;0;993,333;;0,233333;;;360,833;;;
Pudahuel;981224;0;909,583;;0,224999;;;350,833;;;
Pudahuel;981225;0;849,166;;0,424999;;;38,75;;;
Pudahuel;981226;0;83,125;;0,1875;;;360,833;;;
Pudahuel;981227;0;130,458;;0,308333;;;28,125;;;
Pudahuel;981228;0;71,75;;0,154166;;;253,333;;;
Pudahuel;981229;0;84,25;;0,225;;;336,666;;;
Pudahuel;981230;0;845,416;;0,116666;;;308,333;;;
Pudahuel;981231;0;844,583;;0,316666;;;335,416;;;
Pudahuel;990101;0;897,083;;0,562499;;;36;;;
Pudahuel;990102;0;77;;0,354166;;;32,5;;;
Pudahuel;990103;0;717,916;;0,170833;;;281,667;;;
Pudahuel;990104;0;536,666;;0,204166;;;266,667;;;
Pudahuel;990105;0;83,125;;0,208333;;;287,917;;;
Pudahuel;990106;0;902,083;;0,304166;;;37,875;;;
Pudahuel;990107;0;887,083;;0,216666;;;275,417;;;
Pudahuel;990108;0;72,125;;0,354166;;;32;;;
Pudahuel;990109;0;94,25;;0,479166;;;43,375;;;
Pudahuel;990110;0;86,625;;0,291666;;;293,333;;;
Pudahuel;990111;0;65,25;;0,179166;;;242,083;;;
Pudahuel;990112;0;64,125;;0,258333;;;346,666;;;
Pudahuel;990113;0;81,125;;0,316666;;;367,083;;;
Pudahuel;990114;0;96,875;;0,245833;;;335,833;;;
Pudahuel;990115;0;48;;0,1375;;;258,333;;;
Pudahuel;990116;0;360,416;;0,125;;;20;;;
Pudahuel;990117;0;494,166;;0,245833;;;166,667;;;
Pudahuel;990118;0;799,583;;0,320833;;;356,666;;;
Pudahuel;990119;0;690,833;;0,2;;;324,166;;;
Pudahuel;990120;0;54,625;;0,154166;;;19;;;
Pudahuel;990121;0;719,166;;0,266666;;;18,65;;;
Pudahuel;990122;0;650,833;;0,15;;;194,762;;;
Pudahuel;990123;0;64,25;;0,145833;;;301,667;;;
Pudahuel;990124;0;767,916;;0,354166;;;36,625;;;
Pudahuel;990125;0;973,333;;0,229167;;;24,6;;;
Pudahuel;990126;0;782,916;;0,133333;;;166,316;;;
Pudahuel;990127;0;840,833;;0,208333;;;331,666;;;
Pudahuel;990128;0;107;;0,241666;;;373,333;;;
Pudahuel;990129;0;938,333;;0,170833;;;335,833;;;
Pudahuel;990130;0;110,667;;0,170833;;;317,917;;;
Pudahuel;990131;0;549,166;;0,254166;;;374,583;;;
Pudahuel;990201;0;799,166;;0,254166;;;225,833;;;
Pudahuel;990202;0;86,125;;0,449999;;;307,083;;;
Pudahuel;990203;0;95,875;;0,225;;;294,167;;;
Pudahuel;990204;0;108,625;;0,445833;;;36,5;;;
Pudahuel;990205;0;869,583;;0,225;;;287,917;;;
Pudahuel;990206;0;63,875;;0,233333;;;264,167;;;
Pudahuel;990207;0;838,333;;0,474999;;;318,333;;;
Pudahuel;990208;0;121,708;;0,662498;;;34,125;;;
Pudahuel;990209;0;121,25;;0,329166;;;;;;
Pudahuel;990210;0;135,083;;0,499999;;;49,625;;;
Pudahuel;990211;0;93,75;;0,316666;;;444,166;;;
Pudahuel;990212;0;64,125;;0,25;;;299,583;;;
Pudahuel;990213;0;801,666;;0,316666;;;323,333;;;
Pudahuel;990214;0;925,833;;0,424999;;;353,333;;;
Pudahuel;990215;0;103,375;;0,2;;;291,667;;;
Pudahuel;990216;0;104,792;;0,345833;;;36;;;
Pudahuel;990217;0;854,583;;0,266666;;;296,667;;;
Pudahuel;990218;0;916,666;;0,304166;;;340,833;;;
Pudahuel;990219;0;729,523;;0,140909;;;265,417;;;
Pudahuel;990220;0;677,083;;0,216666;;;33,625;;;
Pudahuel;990221;0;61,625;;0,2375;;;34,5;;;
Pudahuel;990222;0;821,666;;0,308333;;;32,125;;;
Pudahuel;990223;0;107,375;;0,345833;;;352,083;;;
Pudahuel;990224;0;106;;0,441666;;;354,166;;;
Pudahuel;990225;0;655,833;;0,1625;;;22,625;;;
Pudahuel;990226;0;100,292;;0,3125;;;325,416;;;
Pudahuel;990227;0;589,166;;0,1625;;;292,917;;;
Pudahuel;990228;0;489,583;;0,1375;;;177,083;;;
Pudahuel;990301;0;52,5;;0,1375;;;14,625;;;
Pudahuel;990302;0;968,333;;0,245833;;;277,917;;;
Pudahuel;990303;0;932,916;;0,299999;;;27,875;;;
Pudahuel;990304;0;70;;0,2;;;24,5;;;
Pudahuel;990305;0;822,916;;0,216666;;;221,667;;;
Pudahuel;990306;0;552,083;;0,179166;;;820,833;;;
Pudahuel;990307;0;62,375;;0,308333;;;210,417;;;
Pudahuel;990308;0;64,875;;0,254166;;;239,583;;;
Pudahuel;990309;0;102,708;;0,604165;;;335,833;;;
Pudahuel;990310;0;100,571;;0,347826;;;34,25;;;
Pudahuel;990311;0;109,417;;0,516665;;;325,416;;;
Pudahuel;990312;0;777,272;;0,216666;;;255,833;;;
Pudahuel;990313;0;625,416;;0,358333;;;145,833;;;
Pudahuel;990314;0;42,5;;0,158333;;;233,333;;;
Pudahuel;990315;0;351,666;;0,154166;;;150,833;;;
Pudahuel;990316;0;602,916;;0,341666;;;189,167;;;
Pudahuel;990317;0;93,125;;0,424999;;;23,875;;;
Pudahuel;990318;0;82;;0,333333;;;24,875;;;
Pudahuel;990319;0;896,364;;0,412499;;;269,583;;;
Pudahuel;990320;0;129,208;;10,625;;;33;;;
Pudahuel;990321;0;110,042;;134,583;;;36,125;;;
Pudahuel;990322;0;894,583;;0,679166;;;32;;;
Pudahuel;990323;0;711,666;;0,383333;;;24;;;
Pudahuel;990324;0;927,083;;0,591665;;;265,833;;;
Pudahuel;990325;0;113,095;;103,333;;;364,583;;;
Pudahuel;990326;0;697,916;;0,437499;;;24,25;;;
Pudahuel;990327;0;61;;0,179166;;;163,333;;;
Pudahuel;990328;0;108,833;;0,612499;;;203,333;;;
Pudahuel;990329;0;89,125;;0,633332;;;20;;;
Pudahuel;990330;0;997,727;;0,654165;;;185,833;;;
Pudahuel;990331;0;113,125;;0,712499;;;190,417;;;
Pudahuel;990401;0;;;0,881817;;;137,917;;;
Pudahuel;990402;0;44,875;;0,512499;;;145,417;;;
Pudahuel;990403;0;482,916;;0,254166;;;181,667;;;
Pudahuel;990404;0;576,666;;0,304166;;;220,833;;;
Pudahuel;990405;0;78,5;;0,570832;;;24,25;;;
Pudahuel;990406;0;117,048;;114,783;;;242,917;;;
Pudahuel;990407;0;136,857;;112,609;;;28,375;;;
Pudahuel;990408;0;929,047;;0,826086;;;213,333;;;
Pudahuel;990409;0;626,666;;0,299999;;;189,167;;;
Pudahuel;990410;0;132,8;;116,087;;;26;;;
Pudahuel;990411;0;144,174;;266,666;;;305,417;;;
Pudahuel;990412;0;;;;;;245,417;;;
Pudahuel;990413;0;98,35;;110,435;;;209,167;;;
Pudahuel;990414;0;54,7;;0,304545;;;152,083;;;
Pudahuel;990415;0;880,499;;0,45909;;;139,167;;;
Pudahuel;990416;0;241;;271,304;;;254,167;;;
Pudahuel;990417;0;195,042;;437,499;;;32,75;;;
Pudahuel;990418;0;761,364;;0,495833;;;23,625;;;
Pudahuel;990419;0;850,499;;0,849998;;;229,167;;;
Pudahuel;990420;0;884,285;;0,608695;;;206,667;;;
Pudahuel;990421;0;138,7;;156,956;;;189,167;;;
Pudahuel;990422;0;199,7;;27,826;;;138,333;;;
Pudahuel;990423;0;231,19;;275,652;;;128,333;;;
Pudahuel;990424;0;72,1;;0,340909;;;191,667;;;
Pudahuel;990425;0;32,875;;0,558332;;;2,125;;;
Pudahuel;990426;0;;;0,85238;;;115,833;;;
Pudahuel;990427;0;973,999;;193,182;;;170,833;;;
Pudahuel;990428;0;130,947;;262,381;;;209,167;;;
Pudahuel;990429;0;110,316;;137,727;;;16,75;;;
Pudahuel;990430;0;877,083;;0,660869;;;200,526;;;
Pudahuel;990501;0;949,583;;0,916665;;;280,833;;;
Pudahuel;990502;0;612,083;;115,833;;;230,833;;;
Pudahuel;990503;0;394,583;;0,320833;;;883,333;;;
Pudahuel;990504;0;422,083;;0,266666;;;101,667;;;
Pudahuel;990505;0;69;;0,608333;;;;;;
Pudahuel;990506;0;126,125;;115,833;;;;;;
Pudahuel;990507;0;188,042;;359,999;;;;;;
Pudahuel;990508;0;100,125;;174,583;;;6,625;;;
Pudahuel;990509;0;124,292;;1,725;;;209,583;;;
Pudahuel;990510;0;126,958;;192,916;;;203,333;;;
Pudahuel;990511;0;183,25;;235,833;;;16,125;;;
Pudahuel;990512;0;145,333;;186,956;;;113,182;;;
Pudahuel;990513;0;814,166;;0,787498;;;991,666;;;
Pudahuel;990514;0;198,875;;270,833;;;125,833;;;
Pudahuel;990515;0;175,75;;367,916;;;163,333;;;
Pudahuel;990516;0;764,166;;0,699999;;;11,125;;;
Pudahuel;990517;0;160,292;;209,166;;;129,583;;;
Pudahuel;990518;0;206,375;;3,45;;;198,333;;;
Pudahuel;990519;0;153;;292,916;;;22;;;
Pudahuel;990520;0;148,25;;;;;604,166;;;
Pudahuel;990521;0;192,958;;;;;358,333;;;
Pudahuel;990522;0;210,208;;;;;408,333;;;
Pudahuel;990523;0;151,875;;;;;195,833;;;
Pudahuel;990524;0;104,333;;;;;;;;
Pudahuel;990525;0;111,083;;;;;;;;
Pudahuel;990526;0;140,292;;;;;741,666;;;
Pudahuel;990527;0;704,166;;0,616666;;;12,25;;;
Pudahuel;990528;0;565,416;;144,166;;;121,667;;;
Pudahuel;990529;0;189,917;;517,083;;;100,417;;;
Pudahuel;990530;0;169,125;;459,544;;;108,636;;;
Pudahuel;990531;0;110,875;;364,583;;;14,5;;;
Pudahuel;990601;0;475,416;;0,533332;;;408,333;;;
Pudahuel;990602;0;141,5;;184,166;;;9,25;;;
Pudahuel;990603;0;184,792;;3,7;;;808,333;;;
Pudahuel;990604;0;141,792;;264,583;;;132,083;;;
Pudahuel;990605;0;127,5;;2,375;;;641,666;;;
Pudahuel;990606;0;134,625;;19,625;;;18;;;
Pudahuel;990607;0;492,083;;0,904165;;;5,125;;;
Pudahuel;990608;0;865,908;;13,125;;;1,875;;;
Pudahuel;990609;0;133,583;;25,625;;;908,333;;;
Pudahuel;990610;0;258,045;;503,635;;;11,375;;;
Pudahuel;990611;0;212,333;;383,809;;;708,333;;;
Pudahuel;990612;0;184,708;;4,05;;;12,125;;;
Pudahuel;990613;0;164,375;;277,083;;;979,166;;;
Pudahuel;990614;0;753,333;;147,727;;;6,25;;;
Pudahuel;990615;0;954,166;;123,043;;;3,75;;;
Pudahuel;990616;0;745,416;;113,913;;;291,666;;;
Pudahuel;990617;0;644,583;;118,695;;;6,25;;;
Pudahuel;990618;0;197,782;;339,999;;;733,333;;;
Pudahuel;990619;0;209,708;;410,416;;;132,083;;;
Pudahuel;990620;0;144;;226,666;;;13,25;;;
Pudahuel;990621;0;67,75;;0,820832;;;608,333;;;
Pudahuel;990622;0;45,875;;124,583;;;220,833;;;
Pudahuel;990623;0;627,083;;116,666;;;616,666;;;
Pudahuel;990624;0;115,5;;160,416;;;333,333;;;
Pudahuel;990625;0;122,792;;209,583;;;464,999;;;
Pudahuel;990626;0;116,292;;317,916;;;117,083;;;
Pudahuel;990627;0;134,542;;270,416;;;529,166;;;
Pudahuel;990628;0;380,416;;125,417;;;6;;;
Pudahuel;990629;0;41,125;;124,166;;;105,417;;;
Pudahuel;990630;0;406,666;;1,375;;;645,833;;;
Pudahuel;990701;0;358,333;;0,687499;;;454,166;;;
Pudahuel;990702;0;637,894;;0,820832;;;741,666;;;
Pudahuel;990703;0;113,167;;2,275;;;105,833;;;
Pudahuel;990704;0;153,167;;335,416;;;14,875;;;
Pudahuel;990705;0;204,667;;399,166;;;970,833;;;
Pudahuel;990706;0;189,5;;450,832;;;114,167;;;
Pudahuel;990707;0;146,042;;28,375;;;13,375;;;
Pudahuel;990708;0;838,333;;147,083;;;983,333;;;
Pudahuel;990709;0;958,333;;107,916;;;233,333;;;
Pudahuel;990710;0;935,416;;118,333;;;895,833;;;
Pudahuel;990711;0;278,333;;100,833;;;110,417;;;
Pudahuel;990712;0;52,5;;15,375;;;4,75;;;
Pudahuel;990713;0;115,583;;147,916;;;6,625;;;
Pudahuel;990714;0;115,091;;201,304;;;103,478;;;
Pudahuel;990715;0;152,333;;365,833;;;115,833;;;
Pudahuel;990716;0;282,75;;522,499;;;127,917;;;
Pudahuel;990717;0;164,917;;484,583;;;125,417;;;
Pudahuel;990718;0;809,166;;1,575;;;15,625;;;
Pudahuel;990719;0;837,916;;125,417;;;741,666;;;
Pudahuel;990720;0;124,167;;202,083;;;391,666;;;
Pudahuel;990721;0;120,708;;171,667;;;11,25;;;
Pudahuel;990722;0;132,875;;217,916;;;127,917;;;
Pudahuel;990723;0;245,75;;458,749;;;15,75;;;
Pudahuel;990724;0;326,458;;901,248;;;18,25;;;
Pudahuel;990725;0;184,625;;690,416;;;272,083;;;
Pudahuel;990726;0;145,625;;250,833;;;18;;;
Pudahuel;990727;0;138,833;;199,583;;;189,583;;;
Pudahuel;990728;0;43;;0,354166;;;508,333;;;
Pudahuel;990729;0;303,333;;0,666665;;;174,167;;;
Pudahuel;990730;0;184,208;;2,8;;;10,25;;;
Pudahuel;990731;0;185,708;;540,833;;;175,833;;;
Pudahuel;990801;0;154,333;;350,833;;;264,167;;;
Pudahuel;990802;0;86,25;;271,666;;;120,833;;;
Pudahuel;990803;0;612,083;;103,333;;;166,667;;;
Pudahuel;990804;0;707,916;;0,820832;;;7;;;
Pudahuel;990805;0;82;;11,375;;;3,625;;;
Pudahuel;990806;0;46,625;;0,766665;;;154,583;;;
Pudahuel;990807;0;161,917;;300,416;;;14,25;;;
Pudahuel;990808;0;179,458;;492,916;;;23,125;;;
Pudahuel;990809;0;167,625;;2,4;;;204,167;;;
Pudahuel;990810;0;115,042;;170,416;;;21,375;;;
Pudahuel;990811;0;654,166;;1,2;;;132,083;;;
Pudahuel;990812;0;56,125;;0,574999;;;904,166;;;
Pudahuel;990813;0;99,75;;107,916;;;137,083;;;
Pudahuel;990814;0;151,417;;251,818;;;157,083;;;
Pudahuel;990815;0;856,666;;207,916;;;17,25;;;
Pudahuel;990816;0;82,875;;0,945832;;;879,166;;;
Pudahuel;990817;0;116,417;;11,875;;;16;;;
Pudahuel;990818;0;894,583;;11,625;;;171,667;;;
Pudahuel;990819;0;46,5;;0,391666;;;6,375;;;
Pudahuel;990820;0;650,869;;0,858332;;;4,625;;;
Pudahuel;990821;0;50,125;;0,908332;;;171,667;;;
Pudahuel;990822;0;769,583;;13,625;;;101,667;;;
Pudahuel;990823;0;132,083;;0,604166;;;9,875;;;
Pudahuel;990824;0;79,5;;130,833;;;129,583;;;
Pudahuel;990825;0;205,609;;3;;;19,375;;;
Pudahuel;990826;0;120,583;;192,083;;;858,333;;;
Pudahuel;990827;0;487,916;;0,599999;;;445,833;;;
Pudahuel;990828;0;144,583;;21,125;;;3;;;
Pudahuel;990829;0;104,917;;274,583;;;5;;;
Pudahuel;990830;0;15;;0,624999;;;654,166;;;
Pudahuel;990831;0;46;;101,666;;;904,166;;;
Pudahuel;990901;0;65,25;;0,869564;;;102,083;;;
Pudahuel;990902;0;102,083;;16,375;;;2,875;;;
Pudahuel;990903;0;87,875;;144,583;;;5,25;;;
Pudahuel;990904;0;539,166;;10,625;;;691,666;;;
Pudahuel;990905;0;217,083;;0,804166;;;6,625;;;
Pudahuel;990906;0;168,333;;0,433333;;;154,167;;;
Pudahuel;990907;0;10,375;;0,474999;;;;;;
Pudahuel;990908;0;28,25;;0,595833;;;;;;
Pudahuel;990909;0;885,833;;122,083;;;202,917;;;
Pudahuel;990910;0;155,782;;189,583;;;5,125;;;
Pudahuel;990911;0;118,458;;237,272;;;19,25;;;
Pudahuel;990912;0;;;;;;10,375;;;
Pudahuel;990913;0;440,416;;140,833;;;14,125;;;
Pudahuel;990914;0;119,5;;1,75;;;204,583;;;
Pudahuel;990915;0;113,708;;150,833;;;28,125;;;
Pudahuel;990916;0;116,083;;15,625;;;;;;
Pudahuel;990917;0;105,083;;134,583;;;;;;
Pudahuel;990918;0;992,916;;137,083;;;35,125;;;
Pudahuel;990919;0;96,25;;1,725;;;38;;;
Pudahuel;990920;0;784,583;;0,999999;;;315,833;;;
Pudahuel;990921;0;528,333;;0,504166;;;23,875;;;
Pudahuel;990922;0;39,5;;0,395833;;;491,666;;;
Pudahuel;990923;0;465,416;;0,262499;;;15,875;;;
Pudahuel;990924;0;463,333;;0,279166;;;139,583;;;
Pudahuel;990925;0;413,333;;0,291666;;;195,833;;;
Pudahuel;990926;0;39;;0,299999;;;168,333;;;
Pudahuel;990927;0;34,75;;0,241666;;;870,833;;;
Pudahuel;990928;0;647,083;;0,479166;;;20,5;;;
Pudahuel;990929;0;811,666;;0,733333;;;299,167;;;
Pudahuel;990930;0;32,625;;0,399999;;;391,666;;;
Pudahuel;991001;0;552,916;;0,849999;;;983,333;;;
Pudahuel;991002;0;760,833;;0,966665;;;28,375;;;
Pudahuel;991003;0;597,916;;0,766665;;;244,167;;;
Pudahuel;991004;0;352,916;;0,154166;;;341,666;;;
Pudahuel;991005;0;309,091;;0,225;;;754,166;;;
Pudahuel;991006;0;505,416;;0,333333;;;168,333;;;
Pudahuel;991007;0;81,75;;0,766665;;;222,381;;;
Pudahuel;991008;0;84,25;;0,654165;;;11,875;;;
Pudahuel;991009;0;50,875;;0,375;;;358,333;;;
Pudahuel;991010;0;387,083;;0,266666;;;246,667;;;
Pudahuel;991011;0;339,166;;0,158333;;;123,333;;;
Pudahuel;991012;0;432,083;;0,179166;;;23,125;;;
Pudahuel;991013;0;57,125;;0,279166;;;22,625;;;
Pudahuel;991014;0;412,916;;0,175;;;9,25;;;
Pudahuel;991015;0;507,083;;0,191666;;;23,125;;;
Pudahuel;991016;0;661,666;;0,545833;;;23,125;;;
Pudahuel;991017;0;646,666;;0,495832;;;308,333;;;
